,failed_call_count,submitted_complaint,months_as_customer,billing_level,call_count,sms_count,plan_type,account_status,age,customer_value,has_churned
2599,12,1,11,4,35,28,1,1,30,209.12,1
2600,9,0,40,0,67,7,1,1,30,193.68,0
2601,5,0,41,0,6,7,1,2,30,40.44,0
2602,11,0,39,0,56,345,1,1,30,1468.56,0
2603,11,0,40,0,62,7,1,1,15,256.575,0
2604,5,0,40,0,54,7,1,1,25,128.34,0
2605,12,0,40,0,78,18,1,1,30,214.32,0
2606,5,0,40,0,35,271,1,1,30,1168.0,0
2607,14,0,39,1,117,130,1,1,30,877.48,0
2608,8,0,40,0,165,7,1,1,30,573.72,0
2609,8,0,40,0,79,7,1,1,30,199.96,0
2610,7,0,40,1,91,7,1,1,30,256.56,0
2611,10,0,40,0,50,7,1,2,30,107.72,0
2612,26,0,40,2,221,40,1,1,30,762.64,0
2613,5,0,40,1,23,469,1,1,30,1988.92,0
2614,10,0,39,0,178,136,1,1,25,1303.56,0
2615,5,0,39,0,82,172,1,1,30,939.48,0
2616,5,0,39,0,10,7,1,2,25,58.05,0
2617,5,0,40,0,10,7,1,2,30,45.0,0
2618,5,0,39,0,6,7,1,2,25,45.495,1
2619,5,0,39,0,123,370,1,1,30,1773.44,0
2620,8,0,39,0,150,7,1,1,45,300.5,0
2621,9,0,39,0,71,94,1,1,25,715.23,0
2622,24,0,35,0,43,7,1,2,30,56.12,1
2623,22,0,38,7,89,7,1,1,55,163.935,0
2624,14,0,38,0,94,12,1,1,25,306.765,1
2625,5,0,36,1,18,7,1,1,30,130.52,0
2626,10,0,37,0,37,7,1,2,30,137.28,1
2627,10,0,38,0,40,20,1,2,30,160.52,1
2628,5,1,38,0,6,7,1,2,30,40.44,1
2629,5,0,38,1,21,7,1,1,45,52.35,0
2630,5,0,35,0,93,7,1,1,55,109.245,0
2631,5,0,38,0,6,7,1,2,45,25.275,1
2632,5,0,38,0,6,7,1,1,55,15.165,0
2633,26,0,33,2,234,7,1,1,25,752.13,0
2634,7,0,36,2,112,257,2,1,30,1299.28,0
2635,5,0,38,0,78,7,1,1,30,168.04,0
2636,5,0,37,0,40,24,1,2,30,152.4,0
2637,7,0,38,0,49,161,1,1,25,838.53,0
2638,5,0,29,1,32,179,2,1,30,758.08,0
2639,5,0,28,0,35,16,1,1,45,72.7,0
2640,12,0,29,0,21,7,1,2,30,45.04,0
2641,5,0,28,0,6,7,1,2,45,25.275,0
2642,11,0,27,1,28,7,1,1,25,74.61,0
2643,5,0,27,0,57,7,1,1,30,147.48,0
2644,5,0,20,1,22,14,1,1,25,126.99,0
2645,17,0,19,0,137,71,2,1,25,600.075,0
2646,13,0,17,0,167,59,1,1,55,220.575,0
2647,9,0,18,2,41,17,1,1,30,171.96,0
2648,5,0,11,1,36,201,1,1,30,969.24,0
2649,5,1,11,1,15,7,1,1,30,76.32,1
2650,13,0,41,2,83,44,1,1,30,370.92,0
2651,5,0,42,0,17,46,1,2,30,214.2,0
2652,15,0,40,2,72,398,1,1,30,1709.8,0
2653,15,0,41,2,78,40,1,1,15,478.28,0
2654,8,0,41,2,70,41,1,1,25,314.235,0
2655,16,0,41,3,94,71,1,1,30,455.56,0
2656,9,0,41,2,51,324,1,1,45,880.775,0
2657,18,0,40,4,133,183,1,1,30,1118.72,0
2658,12,0,41,2,181,39,1,1,30,730.96,0
2659,12,0,41,3,95,41,1,1,45,228.25,0
2660,11,0,41,2,107,46,1,1,30,441.8,0
2661,14,1,41,0,66,47,1,2,45,185.6,0
2662,30,0,41,5,237,93,1,1,30,1003.88,0
2663,9,0,41,3,39,522,1,1,45,1393.85,0
2664,14,0,40,2,194,189,1,1,30,1399.96,0
2665,8,0,40,3,98,225,1,1,45,737.95,0
2666,5,0,40,0,26,39,1,2,30,208.84,0
2667,7,0,41,0,26,52,1,2,30,254.24,0
2668,5,0,40,0,12,39,1,2,30,173.28,1
2669,8,0,40,2,139,423,1,1,30,2014.68,0
2670,12,0,40,3,166,50,1,1,45,426.275,0
2671,13,0,40,3,87,147,1,1,30,877.0,0
2672,28,1,36,0,59,55,1,2,30,277.36,1
2673,26,0,39,10,105,40,2,1,55,224.4,0
2674,18,0,39,3,110,65,1,1,30,513.92,0
2675,6,0,37,2,34,39,1,1,45,179.85,0
2676,14,0,38,0,53,48,1,2,30,330.52,1
2677,14,1,39,0,56,73,1,2,45,251.1,1
2678,5,0,39,0,14,39,1,2,30,178.68,1
2679,6,0,39,2,37,39,1,1,45,150.625,0
2680,8,0,36,3,109,53,1,1,55,189.21,0
2681,5,0,39,0,19,48,1,2,45,146.675,1
2682,5,0,39,3,16,43,1,1,55,76.11,0
2683,30,0,34,5,250,39,2,1,25,929.025,0
2684,11,0,37,5,128,310,2,1,30,1540.52,0
2685,7,0,39,2,94,41,1,1,30,333.28,0
2686,8,0,38,0,56,77,1,2,45,246.025,0
2687,11,0,39,2,65,214,1,1,30,986.6,0
2688,9,0,30,3,48,232,2,1,30,999.32,0
2689,9,0,29,2,51,69,1,1,55,134.085,0
2690,16,0,30,0,37,49,1,2,30,242.28,0
2691,5,0,29,0,22,60,1,2,45,181.675,0
2692,15,0,28,2,44,58,1,1,25,337.005,0
2693,7,0,28,2,73,47,1,1,45,210.45,0
2694,7,0,21,2,38,67,1,1,30,354.12,0
2695,21,0,20,3,153,124,2,1,25,871.47,0
2696,17,0,18,2,183,112,1,1,55,311.04,0
2697,13,0,19,5,57,70,1,1,45,258.25,0
2698,7,0,12,3,52,254,1,1,30,1210.48,0
2699,8,1,12,3,31,39,1,1,30,233.56,1
2700,13,0,39,0,71,7,1,1,25,239.895,0
2701,5,0,40,0,6,7,1,2,25,45.495,0
2702,15,0,38,0,60,334,1,1,25,1624.635,0
2703,15,0,39,0,66,7,1,1,15,283.47,0
2704,8,0,39,0,58,7,1,1,15,183.755,0
2705,16,0,39,1,82,7,1,1,30,189.88,0
2706,9,0,39,0,39,260,1,1,30,1143.56,0
2707,18,0,38,2,121,119,1,1,30,853.04,0
2708,12,0,39,0,169,7,1,1,30,593.28,0
2709,12,0,39,1,83,7,1,1,30,219.52,0
2710,11,0,39,0,95,7,1,1,25,310.635,0
2711,14,1,39,0,54,7,1,2,30,127.28,0
2712,30,0,39,3,225,29,1,1,30,738.2,0
2713,9,0,39,1,27,458,1,1,30,1964.48,0
2714,14,0,38,0,182,125,1,1,25,1276.065,0
2715,8,0,38,1,86,161,1,1,30,915.04,0
2716,5,0,38,0,14,7,1,2,25,80.055,0
2717,7,0,39,0,14,7,1,2,25,72.63,0
2718,5,0,38,0,6,7,1,2,25,45.495,1
2719,8,0,38,0,127,359,1,1,25,1967.625,0
2720,12,0,38,1,154,7,1,1,30,500.36,0
2721,13,0,38,1,75,83,1,1,25,687.735,0
2722,28,1,34,0,47,7,1,2,25,85.14,1
2723,26,0,37,8,93,7,1,1,45,285.45,0
2724,18,0,37,1,98,7,1,1,25,306.27,1
2725,6,0,35,0,22,7,1,1,30,150.08,0
2726,14,0,36,0,41,7,1,2,30,156.84,1
2727,14,0,37,0,44,9,1,2,30,136.08,1
2728,5,1,37,0,6,7,1,2,30,40.44,1
2729,6,0,37,0,25,7,1,1,30,103.32,0
2730,8,0,34,1,97,7,1,1,45,194.3,0
2731,5,0,37,0,7,7,1,2,45,38.125,1
2732,5,0,37,1,6,7,1,1,55,15.165,0
2733,30,0,32,3,238,7,1,1,25,774.135,0
2734,11,0,35,3,116,246,2,1,25,1434.195,0
2735,7,0,37,0,82,7,1,1,25,211.05,0
2736,8,0,36,0,44,13,1,2,30,127.96,0
2737,11,0,37,0,53,150,1,1,25,811.035,0
2738,9,0,28,1,36,168,2,1,25,825.345,0
2739,9,0,27,0,39,7,1,1,45,62.425,0
2740,16,0,28,0,25,7,1,2,25,72.675,0
2741,5,0,27,0,10,7,1,2,45,43.125,0
2742,15,0,26,0,32,7,1,1,25,96.615,0
2743,7,0,26,0,61,7,1,1,30,167.04,0
2744,7,0,19,0,26,7,1,1,25,117.495,0
2745,21,0,18,1,141,60,2,1,15,699.82,0
2746,17,0,16,0,171,48,1,1,45,352.35,0
2747,13,0,17,3,45,7,1,1,30,151.52,0
2748,7,0,10,1,40,190,1,1,30,944.8,0
2749,8,0,10,1,19,7,1,1,30,95.88,1
2750,15,0,40,1,78,21,1,1,30,281.72,0
2751,7,0,41,0,12,23,1,2,30,125.0,0
2752,17,0,39,1,67,375,1,1,30,1620.6,0
2753,17,0,40,1,73,17,1,1,15,355.63,0
2754,10,0,40,1,65,18,1,1,25,213.885,0
2755,18,0,40,2,89,48,1,1,30,366.36,0
2756,11,0,40,1,46,301,1,1,30,1320.04,0
2757,20,0,39,3,128,160,1,1,30,1029.52,0
2758,14,0,40,1,176,16,1,1,30,641.76,0
2759,14,0,40,2,90,18,1,1,30,276.0,0
2760,13,0,40,1,102,23,1,1,30,352.6,0
2761,16,0,40,0,61,24,1,2,30,207.76,0
2762,32,1,40,4,232,70,1,1,30,914.68,0
2763,11,0,40,2,34,499,1,1,30,2140.96,0
2764,16,0,39,1,189,166,1,1,25,1474.605,0
2765,10,0,39,2,93,202,1,1,30,1091.52,0
2766,7,0,39,0,21,16,1,2,25,134.595,0
2767,9,0,40,0,21,29,1,2,30,165.04,0
2768,7,0,39,0,7,16,1,2,25,94.59,1
2769,10,0,39,1,134,400,1,1,30,1925.48,0
2770,14,0,39,2,161,27,1,1,45,370.525,0
2771,15,0,39,2,82,124,1,1,25,886.275,0
2772,30,1,35,0,54,32,1,2,30,188.16,1
2773,28,0,38,9,100,17,1,1,55,190.95,0
2774,20,0,38,2,105,42,1,1,25,477.81,0
2775,8,0,36,1,29,16,1,1,30,198.56,0
2776,16,1,37,0,48,25,1,2,30,241.32,1
2777,16,1,38,0,51,50,1,2,45,195.35,1
2778,7,0,38,0,9,16,1,2,30,89.48,1
2779,8,0,38,1,32,16,1,1,45,94.875,0
2780,10,0,35,2,104,30,1,1,55,155.76,0
2781,7,0,38,0,14,25,1,2,45,90.925,1
2782,7,0,38,2,11,20,1,1,55,42.66,0
2783,32,0,33,4,245,16,2,1,25,828.675,0
2784,13,0,36,4,123,287,2,1,30,1451.32,0
2785,9,0,38,1,89,18,1,1,30,244.08,0
2786,10,0,37,0,51,54,1,2,30,304.44,0
2787,13,0,38,1,60,191,1,1,25,1009.575,0
2788,11,0,29,2,43,209,2,1,30,910.12,0
2789,11,0,28,1,46,46,1,1,55,100.635,0
2790,18,0,29,0,32,26,1,2,30,153.08,0
2791,7,0,28,0,17,37,1,2,45,125.925,0
2792,17,0,27,1,39,35,1,1,25,236.655,0
2793,9,0,27,1,68,24,1,1,30,247.52,0
2794,9,0,20,1,33,44,1,1,30,264.92,0
2795,23,0,19,2,148,101,2,1,25,771.075,0
2796,19,0,17,1,178,89,1,1,55,277.575,0
2797,15,0,18,4,52,47,1,1,30,323.96,0
2798,9,0,11,2,47,231,1,1,30,1121.28,0
2799,10,1,11,2,26,16,1,1,30,144.32,1
2800,11,0,40,1,76,3,1,1,30,194.44,0
2801,3,0,41,0,10,5,1,2,30,37.72,0
2802,13,0,39,1,65,357,1,1,30,1533.32,0
2803,13,0,40,1,71,0,1,1,15,241.12,0
2804,6,0,40,1,63,0,1,1,25,115.695,0
2805,14,0,40,2,87,30,1,1,30,279.08,0
2806,7,0,40,1,44,283,1,1,30,1232.76,0
2807,16,0,39,3,126,142,1,1,30,942.24,0
2808,10,0,40,1,174,0,1,1,30,562.48,0
2809,10,0,40,2,88,0,1,1,30,188.72,0
2810,9,0,40,1,100,5,1,1,30,265.32,0
2811,12,1,40,0,59,6,1,2,30,120.48,0
2812,28,0,40,4,230,52,1,1,30,827.4,0
2813,7,0,40,2,32,481,1,1,30,2053.68,0
2814,12,0,39,1,187,148,1,1,25,1376.415,0
2815,6,0,39,2,91,184,1,1,30,1004.24,0
2816,3,0,39,0,19,0,1,2,25,45.405,0
2817,5,0,40,0,19,11,1,2,30,77.76,0
2818,0,0,39,0,0,0,1,2,25,0.0,1
2819,6,0,39,1,132,382,1,1,30,1838.2,0
2820,10,0,39,2,159,9,1,1,45,315.975,0
2821,11,0,39,2,80,106,1,1,25,788.085,0
2822,26,1,35,0,52,14,1,2,30,100.88,1
2823,24,0,38,9,98,0,1,1,55,159.72,0
2824,16,0,38,2,103,24,1,1,25,379.62,0
2825,4,0,36,1,27,0,1,1,30,119.28,0
2826,12,0,37,0,46,7,1,2,30,154.04,1
2827,12,0,38,0,49,32,1,2,45,140.8,1
2828,3,0,38,0,7,0,1,2,30,10.2,1
2829,4,0,38,1,30,0,1,1,45,45.325,0
2830,6,0,35,2,102,12,1,1,55,123.03,0
2831,3,0,38,0,12,7,1,2,45,36.375,1
2832,3,0,38,2,9,2,1,1,55,9.93,0
2833,28,0,33,4,243,0,2,1,25,739.485,0
2834,9,0,36,4,121,269,2,1,30,1364.04,0
2835,5,0,38,1,87,0,1,1,30,156.8,0
2836,6,0,37,0,49,36,1,2,30,217.16,0
2837,9,0,38,1,58,173,1,1,25,911.385,0
2838,7,0,29,2,41,191,2,1,30,822.84,0
2839,7,0,28,1,44,28,1,1,55,67.905,0
2840,14,0,29,0,30,8,1,2,30,65.8,0
2841,3,0,28,0,15,19,1,2,45,71.375,0
2842,13,0,27,1,37,17,1,1,25,138.465,0
2843,5,0,27,1,66,6,1,1,30,160.24,0
2844,5,0,20,1,31,26,1,1,30,177.64,0
2845,19,0,19,2,146,83,2,1,25,672.885,0
2846,15,0,17,1,176,71,1,1,55,244.845,0
2847,11,0,18,4,50,29,1,1,30,236.68,0
2848,5,0,11,2,45,213,1,1,30,1034.0,0
2849,6,1,11,2,24,0,1,1,30,65.04,1
2850,11,0,35,0,71,4,1,1,25,231.57,0
2851,3,0,36,0,5,6,1,2,25,55.26,0
2852,13,0,34,0,60,358,1,1,25,1737.81,0
2853,13,0,35,0,66,0,1,1,15,251.295,0
2854,6,0,35,0,58,1,1,1,15,157.08,0
2855,14,0,35,1,82,31,1,1,30,290.48,0
2856,7,0,35,0,39,284,1,1,30,1244.16,0
2857,16,0,34,2,121,143,1,1,30,953.64,0
2858,10,0,35,0,169,0,1,1,30,569.88,0
2859,10,0,35,1,83,1,1,1,30,200.12,0
2860,9,0,35,0,95,6,1,1,25,311.31,0
2861,12,0,35,0,54,7,1,2,30,131.88,0
2862,28,0,35,3,225,53,1,1,30,838.8,0
2863,7,0,35,1,27,482,1,1,30,2065.08,0
2864,12,0,34,0,182,149,1,1,25,1389.24,0
2865,6,0,34,1,86,185,1,1,30,1015.64,0
2866,3,0,34,0,14,0,1,2,25,53.73,0
2867,5,0,35,0,14,12,1,2,25,100.305,0
2868,0,0,34,0,0,0,1,2,25,0.0,1
2869,6,0,34,0,127,383,1,1,25,2080.8,0
2870,10,0,34,1,154,10,1,1,30,516.96,0
2871,11,0,34,1,75,107,1,1,25,800.91,0
2872,26,1,30,0,47,15,1,2,25,126.315,1
2873,24,0,33,8,93,0,1,1,45,270.825,0
2874,16,0,33,1,98,25,1,1,25,392.445,1
2875,4,0,31,0,22,0,1,1,30,126.68,0
2876,12,1,32,0,41,8,1,2,30,165.44,1
2877,12,0,33,0,44,33,1,2,30,236.68,1
2878,3,0,33,0,2,0,1,2,30,17.6,1
2879,4,0,33,0,25,0,1,1,30,79.92,0
2880,6,0,30,1,97,13,1,1,45,212.175,0
2881,3,0,33,0,7,8,1,2,45,43.5,1
2882,3,0,33,1,4,3,1,1,55,14.205,0
2883,28,0,28,3,238,0,1,1,25,747.81,0
2884,9,0,31,3,116,270,2,1,25,1547.37,0
2885,5,0,33,0,82,1,1,1,25,189.225,0
2886,6,0,32,0,44,37,1,2,30,228.56,0
2887,9,0,33,0,53,174,1,1,25,924.21,0
2888,7,0,24,1,36,192,2,1,25,938.52,0
2889,7,0,23,0,39,29,1,1,45,120.3,0
2890,14,0,24,0,25,9,1,2,25,86.85,0
2891,3,0,23,0,10,20,1,2,45,78.5,0
2892,13,0,22,0,32,18,1,1,25,151.29,0
2893,5,0,22,0,61,7,1,1,30,171.64,0
2894,5,0,15,0,26,27,1,1,25,212.67,0
2895,19,0,14,1,141,84,2,1,15,838.09,0
2896,15,0,12,0,171,72,1,1,45,415.2,0
2897,11,0,13,3,45,30,1,1,30,248.08,0
2898,5,0,6,1,40,214,1,1,30,1045.4,0
2899,6,0,6,1,19,0,1,1,30,72.44,1
2900,15,0,45,2,83,20,1,1,30,270.32,0
2901,7,0,46,0,17,22,1,2,30,113.6,0
2902,17,0,44,2,72,374,1,1,30,1609.2,0
2903,17,0,45,2,78,16,1,1,15,339.955,0
2904,10,0,45,2,70,17,1,1,25,201.06,0
2905,18,0,45,3,94,47,1,1,30,354.96,0
2906,11,0,45,2,51,300,1,1,45,817.9,0
2907,20,0,44,4,133,159,1,1,30,1018.12,0
2908,14,0,45,2,181,15,1,1,30,630.36,0
2909,14,0,45,3,95,17,1,1,45,165.375,0
2910,13,0,45,2,107,22,1,1,30,341.2,0
2911,16,0,45,0,66,23,1,2,45,122.725,0
2912,32,0,45,5,237,69,2,1,30,903.28,0
2913,11,0,45,3,39,498,1,1,45,1330.975,0
2914,16,0,44,2,194,165,1,1,30,1299.36,0
2915,10,0,44,3,98,201,1,1,45,675.075,0
2916,7,0,44,0,26,15,1,2,30,108.24,0
2917,9,0,45,0,26,28,1,2,30,153.64,0
2918,7,0,44,0,12,15,1,2,30,72.68,1
2919,10,0,44,2,139,399,1,1,30,1914.08,0
2920,14,0,44,3,166,26,1,1,45,363.4,0
2921,15,0,44,3,87,123,1,1,30,776.4,0
2922,30,1,40,0,59,31,1,2,30,176.76,1
2923,28,0,43,10,105,16,2,1,55,186.675,0
2924,20,0,43,3,110,41,1,1,30,413.32,0
2925,8,0,41,2,34,15,1,1,45,116.975,0
2926,16,1,42,0,53,24,1,2,30,229.92,1
2927,16,1,43,0,56,49,1,2,45,188.225,1
2928,7,0,43,0,14,15,1,2,30,78.08,1
2929,8,0,43,2,37,15,1,1,45,87.75,0
2930,10,0,40,3,109,29,1,1,55,151.485,0
2931,7,0,43,0,19,24,1,2,45,83.8,1
2932,7,0,43,3,16,19,1,1,55,38.385,0
2933,32,0,38,5,250,15,2,1,25,815.85,0
2934,13,0,41,5,128,286,2,1,30,1439.92,0
2935,9,0,43,2,94,17,1,1,30,232.68,0
2936,10,0,42,0,56,53,1,2,45,183.15,0
2937,13,0,43,2,65,190,1,1,30,886.0,0
2938,11,0,34,3,48,208,2,1,30,898.72,0
2939,11,0,33,2,51,45,1,1,55,96.36,0
2940,18,0,34,0,37,25,1,2,30,141.68,0
2941,7,0,33,0,22,36,1,2,45,118.8,0
2942,17,0,32,2,44,34,1,1,25,223.83,0
2943,9,0,32,2,73,23,1,1,45,147.575,0
2944,9,0,25,2,38,43,1,1,30,253.52,0
2945,23,0,24,3,153,100,2,1,25,758.25,0
2946,19,0,22,2,183,88,1,1,55,273.3,0
2947,15,0,23,5,57,46,1,1,45,195.35,0
2948,9,0,16,3,52,230,1,1,30,1109.88,0
2949,10,0,16,3,31,15,1,1,30,132.92,1
2950,19,0,41,2,88,37,1,1,30,366.92,0
2951,11,0,42,0,22,22,1,2,30,142.2,0
2952,21,0,40,2,77,374,1,1,30,1637.8,0
2953,21,0,41,2,83,16,1,1,15,379.28,0
2954,14,0,41,2,75,17,1,1,25,233.235,0
2955,22,0,41,3,99,47,1,1,30,383.56,0
2956,15,0,41,2,56,300,1,1,45,835.775,0
2957,24,0,40,4,138,159,1,1,30,1046.72,0
2958,18,0,41,2,186,15,1,1,30,658.96,0
2959,18,0,41,3,100,17,1,1,45,183.25,0
2960,17,0,41,2,112,22,1,1,30,369.8,0
2961,20,0,41,0,71,23,1,2,45,140.6,0
2962,36,0,41,5,242,69,2,1,30,931.88,0
2963,15,0,41,3,44,498,1,1,45,1348.85,0
2964,20,0,40,2,199,165,1,1,25,1493.955,0
2965,14,0,40,3,103,201,1,1,30,1108.72,0
2966,11,0,40,0,31,15,1,2,25,153.945,0
2967,13,0,41,0,31,28,1,2,30,182.24,0
2968,11,0,40,0,17,15,1,2,30,101.28,1
2969,14,0,40,2,144,399,1,1,30,1942.68,0
2970,18,0,40,3,171,26,1,1,45,381.275,0
2971,19,0,40,3,92,123,1,1,25,905.625,0
2972,34,1,36,0,64,31,2,2,30,205.36,1
2973,32,0,39,10,110,16,1,1,55,197.4,0
2974,24,0,39,3,115,41,1,1,30,441.92,0
2975,12,0,37,2,39,15,1,1,30,215.76,0
2976,20,1,38,0,58,24,1,2,30,258.52,1
2977,20,1,39,0,61,49,1,2,45,206.1,1
2978,11,0,39,0,19,15,1,2,30,106.68,1
2979,12,0,39,2,42,15,1,1,45,105.625,0
2980,14,0,36,3,114,29,1,1,55,162.21,0
2981,11,0,39,0,24,24,1,2,45,101.675,1
2982,11,0,39,3,21,19,1,1,55,49.11,0
2983,36,0,34,5,255,15,2,1,25,848.025,0
2984,17,0,37,5,133,286,2,1,30,1468.52,0
2985,13,0,39,2,99,17,1,1,30,261.28,0
2986,14,0,38,0,61,53,1,2,45,201.025,0
2987,17,0,39,2,70,190,1,1,25,1028.925,0
2988,15,0,30,3,53,208,2,1,30,927.32,0
2989,15,0,29,2,56,45,1,1,55,107.085,0
2990,22,1,30,0,42,25,1,2,30,170.28,1
2991,11,0,29,0,27,36,1,2,45,136.675,0
2992,21,0,28,2,49,34,1,1,25,256.005,0
2993,13,0,28,2,78,23,1,1,30,264.72,0
2994,13,0,21,2,43,43,1,1,30,282.12,0
2995,27,0,20,3,158,100,2,1,25,790.425,0
2996,23,0,18,2,188,88,1,1,55,284.025,0
2997,19,0,19,5,62,46,1,1,30,341.16,0
2998,13,0,12,3,57,230,1,1,30,1138.48,0
2999,14,1,12,3,36,15,1,1,30,161.52,1
3000,7,0,39,0,66,0,1,1,30,161.24,0
3001,0,0,40,0,0,0,1,2,30,0.0,0
3002,9,0,38,0,55,341,1,1,30,1448.12,0
3003,9,0,39,0,61,0,1,1,15,211.97,0
3004,2,0,39,0,53,0,1,1,25,91.845,0
3005,10,0,39,1,77,14,1,1,30,193.88,0
3006,3,0,39,0,34,267,1,1,30,1147.56,0
3007,12,0,38,2,116,126,1,1,30,857.04,0
3008,6,0,39,0,164,0,1,1,30,541.28,0
3009,6,0,39,1,78,0,1,1,30,167.52,0
3010,5,0,39,0,90,0,1,1,30,224.12,0
3011,8,0,39,0,49,0,1,2,30,75.28,0
3012,24,0,39,3,220,36,1,1,30,742.2,0
3013,3,0,39,1,22,465,1,1,30,1968.48,0
3014,8,0,38,0,177,132,1,1,25,1280.565,0
3015,2,0,38,1,81,168,1,1,30,919.04,0
3016,0,0,38,0,9,0,1,2,25,21.555,0
3017,1,0,39,0,9,0,1,2,30,12.56,0
3018,0,0,38,0,0,0,1,2,25,0.0,1
3019,2,0,38,0,122,366,1,1,30,1753.0,0
3020,6,0,38,1,149,0,1,1,45,280.225,0
3021,7,0,38,1,70,90,1,1,25,692.235,0
3022,22,0,34,0,42,0,1,2,30,23.68,1
3023,20,0,37,8,88,0,1,1,55,151.77,0
3024,12,0,37,1,93,8,1,1,25,283.77,1
3025,0,0,35,0,17,0,1,1,30,98.08,0
3026,8,1,36,0,36,0,1,2,30,104.84,1
3027,8,0,37,0,39,16,1,2,30,140.08,1
3028,0,0,37,0,0,0,1,2,30,0.0,1
3029,0,0,37,0,20,0,1,1,45,32.075,0
3030,2,0,34,1,92,0,1,1,55,97.08,0
3031,0,0,37,0,2,0,1,2,45,5.625,1
3032,0,0,37,1,0,0,1,1,55,0.0,0
3033,24,1,32,3,233,0,1,1,25,715.635,0
3034,5,0,35,3,111,253,2,1,25,1438.695,0
3035,1,0,37,0,77,0,1,1,30,135.6,0
3036,2,0,36,0,39,20,1,2,30,131.96,0
3037,5,0,37,0,48,157,1,1,25,815.535,0
3038,3,0,28,1,31,175,2,1,25,829.845,0
3039,3,0,27,0,34,12,1,1,45,59.925,0
3040,10,0,28,0,20,0,1,2,30,12.6,0
3041,0,0,27,0,5,3,1,2,45,18.125,0
3042,9,0,26,0,27,1,1,1,25,42.615,0
3043,1,0,26,0,56,0,1,1,30,115.04,0
3044,1,0,19,0,21,10,1,1,25,103.995,0
3045,15,0,18,1,136,67,2,1,25,577.035,0
3046,11,0,16,0,166,55,1,1,55,212.895,0
3047,7,0,17,3,40,13,1,1,30,151.48,0
3048,1,0,10,1,35,197,1,1,30,948.8,0
3049,2,1,10,1,14,0,1,1,30,43.84,1
3050,13,0,40,1,77,12,1,1,30,238.08,0
3051,5,0,41,0,11,14,1,2,30,81.36,0
3052,15,0,39,1,66,366,1,1,30,1576.96,0
3053,15,0,40,1,72,8,1,1,15,295.625,0
3054,8,0,40,1,64,9,1,1,25,164.79,0
3055,16,0,40,2,88,39,1,1,30,322.72,0
3056,9,0,40,1,45,292,1,1,30,1276.4,0
3057,18,0,39,3,127,151,1,1,30,985.88,0
3058,12,0,40,1,175,7,1,1,30,598.12,0
3059,12,0,40,2,89,9,1,1,30,232.36,0
3060,11,0,40,1,101,14,1,1,30,308.96,0
3061,14,0,40,0,60,15,1,2,30,164.12,0
3062,30,0,40,4,231,61,1,1,30,871.04,0
3063,9,0,40,2,33,490,1,1,30,2097.32,0
3064,14,0,39,1,188,157,1,1,25,1425.51,0
3065,8,0,39,2,92,193,1,1,30,1047.88,0
3066,5,0,39,0,20,7,1,2,25,85.5,0
3067,7,0,40,0,20,20,1,2,30,121.4,0
3068,5,0,39,0,6,7,1,2,25,45.495,1
3069,8,0,39,1,133,391,1,1,30,1881.84,0
3070,12,0,39,2,160,18,1,1,45,343.25,0
3071,13,0,39,2,81,115,1,1,25,837.18,0
3072,28,1,35,0,53,23,1,2,30,144.52,1
3073,26,0,38,9,99,8,1,1,55,174.585,0
3074,18,0,38,2,104,33,1,1,25,428.715,0
3075,6,0,36,1,28,7,1,1,30,154.92,0
3076,14,1,37,0,47,16,1,2,30,197.68,1
3077,14,0,38,0,50,41,1,2,45,168.075,1
3078,5,0,38,0,8,7,1,2,30,45.84,1
3079,6,0,38,1,31,7,1,1,45,67.6,0
3080,8,0,35,2,103,21,1,1,55,139.395,0
3081,5,0,38,0,13,16,1,2,45,63.65,1
3082,5,0,38,2,10,11,1,1,55,26.295,0
3083,30,0,33,4,244,7,2,1,25,779.58,0
3084,11,0,36,4,122,278,2,1,30,1407.68,0
3085,7,0,38,1,88,9,1,1,30,200.44,0
3086,8,0,37,0,50,45,1,2,30,260.8,0
3087,11,0,38,1,59,182,1,1,25,960.48,0
3088,9,0,29,2,42,200,2,1,30,866.48,0
3089,9,0,28,1,45,37,1,1,55,84.27,0
3090,16,0,29,0,31,17,1,2,30,109.44,0
3091,5,0,28,0,16,28,1,2,45,98.65,0
3092,15,0,27,1,38,26,1,1,25,187.56,0
3093,7,0,27,1,67,15,1,1,30,203.88,0
3094,7,0,20,1,32,35,1,1,30,221.28,0
3095,21,0,19,2,147,92,2,1,25,721.98,0
3096,17,0,17,1,177,80,1,1,55,261.21,0
3097,13,0,18,4,51,38,1,1,30,280.32,0
3098,7,0,11,2,46,222,1,1,30,1077.64,0
3099,8,1,11,2,25,7,1,1,30,100.68,1
3100,13,0,40,1,77,12,1,1,30,238.08,0
3101,5,0,41,0,11,14,1,2,30,81.36,0
3102,15,0,39,1,66,366,1,1,30,1576.96,0
3103,15,0,40,1,72,8,1,1,15,295.625,0
3104,8,0,40,1,64,9,1,1,25,164.79,0
3105,16,0,40,2,88,39,1,1,30,322.72,0
3106,9,0,40,1,45,292,1,1,30,1276.4,0
3107,18,0,39,3,127,151,1,1,30,985.88,0
3108,12,0,40,1,175,7,1,1,30,598.12,0
3109,12,0,40,2,89,9,1,1,30,232.36,0
3110,11,0,40,1,101,14,1,1,30,308.96,0
3111,14,0,40,0,60,15,1,2,30,164.12,0
